"fecha","provincia","codigo indec provincia","departamento","codigo Indec departamento","localidad","codigo indec localidad","origen de financiamiento","tipo","ultima_actualizacion","total","positivos"
"2020-05-09","Buenos Aires","06","La Costa","420","SANTA TERESITA","040","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Daireaux","231","DAIREAUX","030","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Exaltación de la Cruz","266","CAPILLA DEL SE¥OR","020","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Chacabuco","210","CHACABUCO","020","Público","Municipal","2020-05-14","10","3"
"2020-05-09","Buenos Aires","06","General Alvarado","280","MIRAMAR","040","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Quilmes","658","BERNAL OESTE","010","Privado","Privado","2020-05-14","3","1"
"2020-05-09","Buenos Aires","06","Quilmes","658","QUILMES","010","Privado","Privado","2020-05-14","6","1"
"2020-05-09","Buenos Aires","06","Quilmes","658","QUILMES OESTE","010","Privado","Privado","2020-05-14","20","1"
"2020-05-09","Buenos Aires","06","Quilmes","658","SAN FRANCISCO SOLANO","010","Público","Municipal","2020-05-14","8","4"
"2020-05-09","Buenos Aires","06","Quilmes","658","VILLA LA FLORIDA","010","Público","Provincial","2020-05-14","18","3"
"2020-05-09","Buenos Aires","06","Esteban Echeverría","260","MONTE GRANDE","010","Privado","Privado","2020-05-14","18","4"
"2020-05-09","Buenos Aires","06","Esteban Echeverría","260","MONTE GRANDE","010","Público","Municipal","2020-05-14","3",""
"2020-05-09","Buenos Aires","06","Bolívar","105","SAN CARLOS DE BOLIVAR","060","Público","Municipal","2020-05-14","2",""
"2020-05-09","Buenos Aires","06","Bragado","112","BRAGADO","010","Público","Municipal","2020-05-14","1",""
"2020-05-09","Buenos Aires","06","Lincoln","469","LINCOLN","080","Público","Municipal","2020-05-14","4",""
"2020-05-09","Buenos Aires","06","Moreno","560","PASO DEL REY","010","Privado","Privado","2020-05-14","5",""
"2020-05-09","Buenos Aires","06","Moreno","560","PASO DEL REY","010","Público","Provincial","2020-05-14","7","1"
"2020-05-09","Buenos Aires","06","San Nicolás","763","SAN NICOLAS DE LOS ARROYOS","050","Privado","Privado","2020-05-14","4",""
"2020-05-09","Buenos Aires","06","General La Madrid","322","GENERAL LA MADRID","010","Público","Municipal","2020-05-14","2",""
"2020-05-09","Chaco","22","San Fernando","140","RESISTENCIA","060","Público","Provincial","2020-05-14","113","34"
"2020-05-09","Chaco","22","Comandante Fernández","021","PRESIDENCIA ROQUE SAENZ PENA","010","Público","Provincial","2020-05-14","6",""
"2020-05-09","Chaco","22","Libertador General San Martín","084","PAMPA DEL INDIO","060","Público","Provincial","2020-05-14","1",""
"2020-05-09","Chaco","22","25 de Mayo","168","MACHAGAI","020","Público","Provincial","2020-05-14","1",""
"2020-05-09","Córdoba","14","San Alberto","126","MINA CLAVERO","090","Público","Provincial","2020-05-14","4",""
"2020-05-09","Córdoba","14","General San Martín","042","VILLA MARIA","170","Privado","Privado","2020-05-14","4",""
"2020-05-09","Córdoba","14","General San Martín","042","VILLA MARIA","170","Público","Provincial","2020-05-14","4",""
"2020-05-09","Córdoba","14","General San Martín","042","VILLA MARIA","170","Público","Municipal","2020-05-14","1",""
"2020-05-09","Córdoba","14","Tulumba","175","SAN JOSE DE LA DORMIDA","080","Público","Provincial","2020-05-14","1",""
"2020-05-09","Córdoba","14","Colón","021","COLONIA CAROYA","050","Privado","Privado","2020-05-14","1",""
"2020-05-09","Córdoba","14","Colón","021","LA CALERA","150","Público","Municipal","2020-05-14","10",""
"2020-05-09","Córdoba","14","Colón","021","MALVINAS ARGENTINAS","190","Público","Municipal","2020-05-14","1",""
"2020-05-09","Córdoba","14","Colón","021","SALDAN","240","Público","Municipal","2020-05-14","6","5"
"2020-05-09","Córdoba","14","Colón","021","UNQUILLO","280","Público","Municipal","2020-05-14","4",""
"2020-05-09","Córdoba","14","Colón","021","VILLA ALLENDE","290","Privado","Privado","2020-05-14","4",""
"2020-05-09","Córdoba","14","Capital","014","CORDOBA","010","Privado","Privado","2020-05-14","50","5"
"2020-05-09","Córdoba","14","Capital","014","CORDOBA","010","Público","Nacional","2020-05-14","3",""
"2020-05-09","Córdoba","14","Capital","014","CORDOBA","010","Público","Provincial","2020-05-14","50","3"
"2020-05-09","Córdoba","14","Capital","014","CORDOBA","010","Público","Municipal","2020-05-14","3",""
"2020-05-09","Córdoba","14","Capital","014","CORDOBA","010","Público","FFAA/Seguridad","2020-05-14","3",""
"2020-05-09","Córdoba","14","Capital","014","CORDOBA","010","Público","Universitario público","2020-05-14","2",""
"2020-05-09","Córdoba","14","Cruz del Eje","028","CRUZ DEL EJE","050","Público","Provincial","2020-05-14","1",""
"2020-05-09","Córdoba","14","Calamuchita","007","SANTA ROSA DE CALAMUCHITA (SANTA ROSA DE CALAMUCHITA)","210","Público","Provincial","2020-05-14","9",""
"2020-05-09","Córdoba","14","Río Primero","105","SANTA ROSA DE RÍO PRIMERO (EST. VILLA SANTA ROSA)","260","Público","Provincial","2020-05-14","10",""
"2020-05-09","Córdoba","14","Río Primero","105","MONTECRISTO","190","Público","Municipal","2020-05-14","4",""
"2020-05-09","Córdoba","14","San Justo","140","LAS VARILLAS","270","Público","Municipal","2020-05-14","1",""
"2020-05-09","Córdoba","14","San Justo","140","SAN FRANCISCO","360","Público","Provincial","2020-05-14","13",""
"2020-05-09","Córdoba","14","Santa María","147","MALAGUEÑO","210","Público","Municipal","2020-05-14","8",""
"2020-05-09","Córdoba","14","Santa María","147","ALTA GRACIA","010","Público","Provincial","2020-05-14","13",""
"2020-05-09","Córdoba","14","Tercero Arriba","161","OLIVA","110","Público","Provincial","2020-05-14","8",""
"2020-05-09","Córdoba","14","General Roca","035","HUINCA RENANCO","040","Público","Provincial","2020-05-14","5",""
"2020-05-09","Córdoba","14","General Roca","035","VILLA HUIDOBRO (EST. CAÑADA VERDE)","120","Público","Municipal","2020-05-14","1",""
"2020-05-09","Córdoba","14","Río Cuarto","098","RIO CUARTO","230","Privado","Privado","2020-05-14","3",""
"2020-05-09","Córdoba","14","Río Cuarto","098","RIO CUARTO","230","Público","Provincial","2020-05-14","2",""
"2020-05-09","Córdoba","14","Río Cuarto","098","RIO CUARTO","230","Público","Municipal","2020-05-14","2",""
"2020-05-09","Córdoba","14","Punilla","091","VILLA CARLOS PAZ","250","Privado","Privado","2020-05-14","2",""
"2020-05-09","Córdoba","14","Punilla","091","VILLA CARLOS PAZ","250","Público","Municipal","2020-05-14","8",""
"2020-05-09","Córdoba","14","Punilla","091","COSQUIN","070","Público","Municipal","2020-05-14","4",""
"2020-05-09","Córdoba","14","Punilla","091","LA CUMBRE","110","Público","Municipal","2020-05-14","1",""
"2020-05-09","Córdoba","14","Punilla","091","LA FALDA","120","Privado","Privado","2020-05-14","2",""
"2020-05-09","Córdoba","14","Punilla","091","SANTA MARIA DE PUNILLA","210","Público","Provincial","2020-05-14","11",""
"2020-05-09","Corrientes","18","Capital","021","CORRIENTES","020","Privado","Privado","2020-05-14","1",""
"2020-05-09","Corrientes","18","Capital","021","CORRIENTES","020","Público","Provincial","2020-05-14","54","1"
"2020-05-09","Entre Ríos","30","Gualeguaychú","056","GUALEGUAYCHU","070","Público","Provincial","2020-05-14","5","1"
"2020-05-09","Entre Ríos","30","Concordia","015","CONCORDIA","060","Público","Provincial","2020-05-14","3",""
"2020-05-09","Entre Ríos","30","Paraná","084","PARANA","160","Público","Provincial","2020-05-14","5",""
"2020-05-09","Entre Ríos","30","Gualeguay","049","GUALEGUAY","040","Público","Provincial","2020-05-14","1",""
"2020-05-09","Formosa","34","Formosa","014","FORMOSA","020","Público","Provincial","2020-05-14","22",""
"2020-05-09","Jujuy","38","Dr. Manuel Belgrano","021","SAN SALVADOR DE JUJUY","060","Público","Provincial","2020-05-14","47",""
"2020-05-09","La Rioja","46","Capital","014","LA RIOJA","010","Público","Provincial","2020-05-14","35",""
"2020-05-09","Mendoza","50","Capital","007","1A. SECCION","010","Público","Provincial","2020-05-14","1",""
"2020-05-09","Mendoza","50","Capital","007","2A. SECCION","010","Privado","Privado","2020-05-14","3",""
"2020-05-09","Mendoza","50","Capital","007","2A. SECCION","010","Privado","Obra social","2020-05-14","2","1"
"2020-05-09","Mendoza","50","Guaymallén","028","GUAYMALLEN","020","Público","Provincial","2020-05-14","1",""
"2020-05-09","Mendoza","50","Tunuyán","119","TUNUYAN","060","Público","Provincial","2020-05-14","5",""
"2020-05-09","Mendoza","50","Godoy Cruz","021","GODOY CRUZ","010","Privado","Obra social","2020-05-14","3",""
"2020-05-09","Mendoza","50","Godoy Cruz","021","GODOY CRUZ","010","Privado","Mutual","2020-05-14","1",""
"2020-05-09","Mendoza","50","Godoy Cruz","021","GODOY CRUZ","010","Público","Provincial","2020-05-14","9",""
"2020-05-09","Mendoza","50","San Rafael","105","SAN RAFAEL  (CIUDAD DE SAN RAFAEL)","210","Privado","Mutual","2020-05-14","1",""
"2020-05-09","Mendoza","50","San Rafael","105","SAN RAFAEL  (CIUDAD DE SAN RAFAEL)","210","Público","Provincial","2020-05-14","3",""
"2020-05-09","Misiones","54","Iguazú","063","PUERTO IGUAZU","030","Público","Provincial","2020-05-14","7",""
"2020-05-09","Misiones","54","Eldorado","042","ELDORADO","020","Público","Provincial","2020-05-14","2",""
"2020-05-09","Misiones","54","Oberá","091","OBERA","080","Público","Provincial","2020-05-14","1",""
"2020-05-09","Misiones","54","Capital","028","POSADAS","030","Público","Provincial","2020-05-14","1",""
"2020-05-09","Misiones","54","Guaraní","056","SAN VICENTE","030","Público","Provincial","2020-05-14","2",""
"2020-05-09","Neuquén","58","Zapala","112","ZAPALA","040","Público","Provincial","2020-05-14","4",""
"2020-05-09","Neuquén","58","Loncopué","063","LONCOPUE","020","Público","Provincial","2020-05-14","1",""
"2020-05-09","Neuquén","58","Confluencia","035","CUTRAL CO","040","Público","Provincial","2020-05-14","1",""
"2020-05-09","Neuquén","58","Confluencia","035","NEUQUEN","070","Público","Provincial","2020-05-14","26","3"
"2020-05-09","Neuquén","58","Lácar","056","SAN MARTIN DE LOS ANDES","010","Público","Provincial","2020-05-14","1",""
"2020-05-09","Neuquén","58","Chos Malal","042","CHOS MALAL","010","Público","Provincial","2020-05-14","1",""
"2020-05-09","Río Negro","62","General Roca","042","VILLA REGINA","560","Público","Provincial","2020-05-14","1",""
"2020-05-09","Río Negro","62","General Roca","042","CIPOLLETTI","400","Público","Provincial","2020-05-14","3","1"
"2020-05-09","Río Negro","62","General Roca","042","GENERAL ROCA","450","Público","Provincial","2020-05-14","5",""
"2020-05-09","Río Negro","62","Bariloche","021","SAN CARLOS DE BARILOCHE","060","Público","Provincial","2020-05-14","2","1"
"2020-05-09","Salta","66","Grl. José de San Martín","056","TARTAGAL (TARTAGAL)","220","Público","Provincial","2020-05-14","8",""
"2020-05-09","Salta","66","Capital","028","SALTA","050","Público","Provincial","2020-05-14","46",""
"2020-05-09","Salta","66","Metán","112","SAN JOSE DE METAN","040","Público","Provincial","2020-05-14","3",""
"2020-05-09","Salta","66","Orán","126","SAN RAMON DE LA NUEVA ORAN","070","Público","Provincial","2020-05-14","2",""
"2020-05-09","Salta","66","Cachi","014","CACHI","010","Público","Provincial","2020-05-14","5",""
"2020-05-09","San Juan","70","Caucete","035","CAUCETE","020","Público","Provincial","2020-05-14","1",""
"2020-05-09","San Juan","70","Capital","028","SAN JUAN","010","Privado","Privado","2020-05-14","2",""
"2020-05-09","San Juan","70","Capital","028","SAN JUAN","010","Público","Provincial","2020-05-14","16",""
"2020-05-09","San Juan","70","Rivadavia","084","RIVADAVIA","010","Público","Provincial","2020-05-14","8",""
"2020-05-09","Santa Cruz","78","Deseado","014","CALETA OLIVIA","010","Público","Provincial","2020-05-14","1",""
"2020-05-09","Santa Cruz","78","Güer Aike","021","RIO GALLEGOS","040","Público","Provincial","2020-05-14","1",""
"2020-05-09","Santa Cruz","78","Lago Argentino","028","EL CALAFATE","010","Público","Nacional","2020-05-14","1",""
"2020-05-09","Santa Fe","82","Iriondo","056","CAÑADA DE GOMEZ","030","Privado","Privado","2020-05-14","1",""
"2020-05-09","Santa Fe","82","Iriondo","056","CAÑADA DE GOMEZ","030","Público","Provincial","2020-05-14","2",""
"2020-05-09","Santa Fe","82","General López","042","FIRMAT","120","Público","Provincial","2020-05-14","3",""
"2020-05-09","Santa Fe","82","General López","042","VENADO TUERTO","290","Privado","Privado","2020-05-14","1",""
"2020-05-09","Santa Fe","82","San Lorenzo","119","SAN LORENZO","130","Público","Provincial","2020-05-14","2",""
"2020-05-09","Santa Fe","82","Vera","133","TOBA","160","Público","Provincial","2020-05-14","1",""
"2020-05-09","Santa Fe","82","La Capital","063","SANTA FE","170","Público","Provincial","2020-05-14","29",""
"2020-05-09","Santa Fe","82","Belgrano","007","ARMSTRONG","010","Público","Provincial","2020-05-14","1",""
"2020-05-09","Santa Fe","82","Belgrano","007","MONTES DE OCA","050","Público","Provincial","2020-05-14","1",""
"2020-05-09","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Privado","2020-05-14","26","2"
"2020-05-09","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Obra social","2020-05-14","4",""
"2020-05-09","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Provincial","2020-05-14","3",""
"2020-05-09","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Municipal","2020-05-14","34",""
"2020-05-09","Santa Fe","82","Caseros","014","CASILDA","050","Privado","Privado","2020-05-14","2",""
"2020-05-09","Santiago del Estero","86","Capital","049","SANTIAGO DEL ESTERO","110","Público","Provincial","2020-05-14","30","1"
"2020-05-09","Tierra del Fuego","94","Ushuaia","014","USHUAIA","020","Privado","Privado","2020-05-14","3",""
"2020-05-09","Tierra del Fuego","94","Ushuaia","014","USHUAIA","020","Público","Provincial","2020-05-14","18","2"
"2020-05-09","Tierra del Fuego","94","Río Grande","007","RIO GRANDE","010","Público","Provincial","2020-05-14","3",""
"2020-05-09","Tucumán","90","Cruz Alta","014","BANDA DEL RIO SALI","020","Público","Provincial","2020-05-14","1",""
"2020-05-09","Tucumán","90","Capital","084","SAN MIGUEL DE TUCUMAN","010","Público","Provincial","2020-05-14","57",""
"2020-05-09","Tucumán","90","Leales","056","BELLA VISTA","010","Público","Provincial","2020-05-14","1",""
"2020-05-10","CABA","02","COMUNA 1","001","SAN NICOLAS","010","Privado","Privado","2020-05-14","3",""
"2020-05-10","CABA","02","COMUNA 1","001","CIUDAD DE BUENOS AIRES","010","Privado","Privado","2020-05-14","5","2"
"2020-05-10","CABA","02","COMUNA 1","001","CIUDAD DE BUENOS AIRES","010","Privado","Mixta","2020-05-14","6",""
"2020-05-10","CABA","02","COMUNA 1","001","CONSTITUCION","010","Privado","Privado","2020-05-14","1",""
"2020-05-10","CABA","02","COMUNA 1","001","RETIRO","010","Privado","Privado","2020-05-14","2",""
"2020-05-10","CABA","02","COMUNA 2","002","RECOLETA","010","Privado","Privado","2020-05-14","84","12"
"2020-05-10","CABA","02","COMUNA 2","002","RECOLETA","010","Público","Municipal","2020-05-14","39","25"
"2020-05-10","CABA","02","COMUNA 2","002","RECOLETA","010","Público","Universitario público","2020-05-14","7","3"
"2020-05-10","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Privado","2020-05-14","52","8"
"2020-05-10","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Obra social","2020-05-14","1",""
"2020-05-10","CABA","02","COMUNA 3","003","BALVANERA","010","Público","Nacional","2020-05-14","3",""
"2020-05-10","CABA","02","COMUNA 3","003","BALVANERA","010","Público","Municipal","2020-05-14","14","5"
"2020-05-10","CABA","02","COMUNA 3","003","SAN CRISTOBAL","010","Público","Nacional","2020-05-14","3",""
"2020-05-10","CABA","02","COMUNA 4","004","BARRACAS","010","Privado","Privado","2020-05-14","7",""
"2020-05-10","CABA","02","COMUNA 4","004","BARRACAS","010","Público","Municipal","2020-05-14","55","41"
"2020-05-10","CABA","02","COMUNA 4","004","BOCA","010","Público","Municipal","2020-05-14","5","1"
"2020-05-10","CABA","02","COMUNA 4","004","NUEVA POMPEYA","010","Público","FFAA/Seguridad","2020-05-14","6",""
"2020-05-10","CABA","02","COMUNA 4","004","PARQUE PATRICIOS","010","Público","Municipal","2020-05-14","9",""
"2020-05-10","CABA","02","COMUNA 4","004","PARQUE PATRICIOS","010","Público","FFAA/Seguridad","2020-05-14","11",""
"2020-05-10","CABA","02","COMUNA 5","005","ALMAGRO","010","Privado","Privado","2020-05-14","18",""
"2020-05-10","CABA","02","COMUNA 5","005","ALMAGRO","010","Privado","Obra social","2020-05-14","4",""
"2020-05-10","CABA","02","COMUNA 5","005","BOEDO","010","Privado","Privado","2020-05-14","53","5"
"2020-05-10","CABA","02","COMUNA 6","006","CABALLITO","010","Privado","Obra social","2020-05-14","12",""
"2020-05-10","CABA","02","COMUNA 6","006","CABALLITO","010","Público","Municipal","2020-05-14","8",""
"2020-05-10","CABA","02","COMUNA 6","006","CABALLITO","010","Público","FFAA/Seguridad","2020-05-14","10","2"
"2020-05-10","CABA","02","COMUNA 7","007","FLORES","010","Privado","Privado","2020-05-14","7",""
"2020-05-10","CABA","02","COMUNA 7","007","FLORES","010","Público","Municipal","2020-05-14","19","8"
"2020-05-10","CABA","02","COMUNA 8","008","VILLA SOLDATI","010","Público","Municipal","2020-05-14","5",""
"2020-05-10","CABA","02","COMUNA 8","008","VILLA LUGANO","010","Privado","Universitario privado","2020-05-14","2",""
